airport1,airport2,airport3,min
OMA,ORD,MIA,1263.75
OMA,ORD,MIA,1263.75
CLT,ORD,TPA,1263.75
CLT,ORD,TPA,1263.75
MIA,ORD,OMA,1263.75
MIA,ORD,OMA,1263.75
LGA,IAH,CRP,1263.75
PHX,ORD,IND,1264.5
LGA,ORD,DEN,1264.5
LGA,ORD,DEN,1264.5
IND,ORD,PHX,1264.5
DEN,ORD,LGA,1264.5
DEN,ORD,LGA,1264.5
CRP,IAH,LGA,1264.5
LGA,IAH,CRP,1264.5
LGA,ORD,DEN,1265.25
DEN,ORD,LGA,1265.25
MSY,ORD,BDL,1265.25
BDL,ORD,MSY,1265.25
LGA,ORD,DEN,1266.0
DEN,ORD,LGA,1266.0
DFW,IAH,EWR,1266.75
ATL,ORD,MCO,1266.75
ATL,ORD,MCO,1266.75
LGA,ORD,DEN,1266.75
LGA,ORD,DEN,1266.75
EWR,IAH,DFW,1266.75
MCO,ORD,ATL,1266.75
MCO,ORD,ATL,1266.75
DEN,ORD,LGA,1266.75
DEN,ORD,LGA,1266.75
DEN,ORD,EWR,1267.5
BOS,IAD,IAH,1267.5
IAH,IAD,BOS,1267.5
LGA,ORD,DEN,1267.5
EWR,ORD,DEN,1267.5
DEN,ORD,LGA,1267.5
TPA,ORD,ATL,1268.25
TPA,ORD,ATL,1268.25
ATL,ORD,TPA,1268.25
ATL,ORD,TPA,1268.25
TUL,IAH,SLC,1269.0
SLC,IAH,TUL,1269.0
PHX,DEN,SEA,1270.5
SEA,DEN,PHX,1270.5
LGA,ORD,DEN,1271.25
DEN,ORD,LGA,1271.25
TUL,IAH,ORF,1271.25
ORF,IAH,TUL,1271.25
LGA,ORD,DEN,1272.0
LGA,ORD,DEN,1272.0
DEN,ORD,LGA,1272.0
DEN,ORD,LGA,1272.0
PHX,DEN,SEA,1272.75
TUL,IAH,IAD,1272.75
LGA,ORD,DEN,1272.75
LGA,ORD,DEN,1272.75
SEA,DEN,PHX,1272.75
DEN,ORD,LGA,1272.75
DEN,ORD,LGA,1272.75
IAD,IAH,TUL,1272.75
DCA,ORD,MCO,1273.5
DCA,ORD,MCO,1273.5
MCO,ORD,DCA,1273.5
MCO,ORD,DCA,1273.5
LGA,ORD,DEN,1274.25
DEN,ORD,LGA,1274.25
LGA,ORD,DEN,1275.0
LAS,ORD,MSN,1275.0
MSN,ORD,LAS,1275.0
DEN,ORD,LGA,1275.0
TPA,ORD,DCA,1275.0
TPA,ORD,DCA,1275.0
DCA,ORD,TPA,1275.0
DCA,ORD,TPA,1275.0
BWI,ORD,MCO,1275.75
BWI,ORD,MCO,1275.75
LAS,ORD,MSN,1275.75
MSN,ORD,LAS,1275.75
MCO,ORD,BWI,1275.75
MCO,ORD,BWI,1275.75
AUS,ORD,RIC,1276.5
AUS,ORD,RIC,1276.5
RIC,ORD,AUS,1276.5
RIC,ORD,AUS,1276.5
PHX,DEN,SEA,1277.25
LAS,ORD,MSN,1277.25
MSN,ORD,LAS,1277.25
SEA,DEN,PHX,1277.25
BWI,ORD,TPA,1277.25
BWI,ORD,TPA,1277.25
TPA,ORD,BWI,1277.25
TPA,ORD,BWI,1277.25
SJC,DEN,MSP,1278.0
LAS,ORD,MSN,1278.0
MSN,ORD,LAS,1278.0
MSP,DEN,SJC,1278.0
DFW,IAH,EWR,1278.75
EWR,IAH,DFW,1278.75
PHX,DEN,SEA,1279.5
SEA,DEN,PHX,1279.5
SJC,DEN,MSP,1280.25
SJC,DEN,MSP,1280.25
LGA,ORD,DEN,1280.25
MSP,DEN,SJC,1280.25
MSP,DEN,SJC,1280.25
DEN,ORD,LGA,1280.25
SGF,ORD,MIA,1280.25
MIA,ORD,SGF,1280.25
LGA,IAH,DFW,1281.0
DFW,IAH,LGA,1281.0
IAH,ORD,EWR,1281.75
EWR,ORD,IAH,1281.75
SGF,ORD,MIA,1281.75
MIA,ORD,SGF,1281.75
ORF,ORD,IAH,1284.75
IAH,ORD,ORF,1284.75
BDL,ORD,BOS,1285.5
BDL,ORD,BOS,1285.5
BOS,ORD,BDL,1285.5
BOS,ORD,BDL,1285.5
OKC,DEN,CMH,1286.25
CMH,DEN,OKC,1286.25
RSW,ORD,ROC,1287.75
ROC,ORD,RSW,1287.75
IAH,ORD,EWR,1289.25
IAH,ORD,EWR,1289.25
IAH,ORD,EWR,1289.25
EWR,ORD,IAH,1289.25
EWR,ORD,IAH,1289.25
EWR,ORD,IAH,1289.25
SFO,DEN,MSP,1290.0
MSP,DEN,SFO,1290.0
LAS,DEN,SEA,1291.5
SEA,DEN,LAS,1291.5
ORF,ORD,IAH,1292.25
ORF,ORD,IAH,1292.25
SFO,DEN,MSP,1292.25
MSP,DEN,SFO,1292.25
IAH,ORD,ORF,1292.25
IAH,ORD,ORF,1292.25
RSW,ORD,ROC,1293.0
ROC,ORD,RSW,1293.0
LAS,DEN,SEA,1293.75
LGA,ORD,IAH,1293.75
SEA,DEN,LAS,1293.75
IAH,ORD,LGA,1293.75
LGA,ORD,IAH,1294.5
ORD,EWR,MCO,1294.5
MCO,EWR,ORD,1294.5
SFO,DEN,MSP,1294.5
SFO,DEN,MSP,1294.5
MSP,DEN,SFO,1294.5
MSP,DEN,SFO,1294.5
IAH,ORD,LGA,1294.5
SFO,DEN,MSP,1295.25
SFO,DEN,MSP,1295.25
MSP,DEN,SFO,1295.25
MSP,DEN,SFO,1295.25
RIC,ORD,MCO,1296.0
RIC,ORD,MCO,1296.0
MCO,ORD,RIC,1296.0
MCO,ORD,RIC,1296.0
IAH,ORD,EWR,1296.75
IAH,ORD,EWR,1296.75
EWR,ORD,IAH,1296.75
EWR,ORD,IAH,1296.75
MFE,IAH,SNA,1296.75
GRR,ORD,LAS,1296.75
SNA,IAH,MFE,1296.75
LAS,ORD,GRR,1296.75
TPA,ORD,RIC,1297.5
TPA,ORD,RIC,1297.5
GRR,ORD,LAS,1297.5
GRR,ORD,LAS,1297.5
RIC,ORD,TPA,1297.5
RIC,ORD,TPA,1297.5
LAS,ORD,GRR,1297.5
LAS,ORD,GRR,1297.5
GRR,ORD,LAS,1298.25
GRR,ORD,LAS,1298.25
LAS,ORD,GRR,1298.25
LAS,ORD,GRR,1298.25
GRR,ORD,LAS,1299.0
GRR,ORD,LAS,1299.0
LAS,ORD,GRR,1299.0
LAS,ORD,GRR,1299.0
GRR,ORD,LAS,1299.75
GRR,ORD,LAS,1299.75
LAS,ORD,GRR,1299.75
LAS,ORD,GRR,1299.75
BDL,ORD,DEN,1300.5
GRR,ORD,LAS,1300.5
DEN,ORD,BDL,1300.5
TUL,IAH,BWI,1300.5
BWI,IAH,TUL,1300.5
LAS,ORD,GRR,1300.5
LGA,ORD,IAH,1301.25
LGA,ORD,IAH,1301.25
BDL,ORD,DEN,1301.25
IAH,ORD,LGA,1301.25
IAH,ORD,LGA,1301.25
DEN,ORD,BDL,1301.25
LGA,ORD,IAH,1302.0
LGA,ORD,IAH,1302.0
LGA,ORD,IAH,1302.0
ORD,EWR,MCO,1302.0
MCO,EWR,ORD,1302.0
BDL,ORD,DEN,1302.0
IAH,ORD,LGA,1302.0
IAH,ORD,LGA,1302.0
IAH,ORD,LGA,1302.0
DEN,ORD,BDL,1302.0
RNO,SFO,DFW,1302.75
DFW,SFO,RNO,1302.75
BDL,ORD,DEN,1303.5
RNO,SFO,DFW,1303.5
RNO,SFO,DFW,1303.5
DEN,ORD,BDL,1303.5
DFW,SFO,RNO,1303.5
DFW,SFO,RNO,1303.5
DFW,DEN,SEA,1304.25
BDL,ORD,DEN,1304.25
SEA,DEN,DFW,1304.25
DEN,ORD,BDL,1304.25
BIL,DEN,ATL,1305.0
ATL,DEN,BIL,1305.0
DFW,DEN,SEA,1306.5
SEA,DEN,DFW,1306.5
BZN,DEN,CMH,1308.75
CMH,DEN,BZN,1308.75
LGA,ORD,IAH,1309.5
LGA,ORD,IAH,1309.5
BDL,ORD,DEN,1309.5
IAH,ORD,LGA,1309.5
IAH,ORD,LGA,1309.5
DEN,ORD,BDL,1309.5
FAR,ORD,RSW,1314.0
RSW,ORD,FAR,1314.0
FAR,ORD,RSW,1314.75
RSW,ORD,FAR,1314.75
MFE,IAH,LAX,1320.0
LAX,IAH,MFE,1320.0
RNO,SFO,MCI,1327.5
MCI,SFO,RNO,1327.5
IAD,MCO,EWR,1328.25
SFO,DFW,IAH,1328.25
IAH,DFW,SFO,1328.25
EWR,MCO,IAD,1328.25
IAD,MCO,EWR,1329.0
SFO,DFW,IAH,1329.0
SFO,DFW,IAH,1329.0
IAH,DFW,SFO,1329.0
IAH,DFW,SFO,1329.0
EWR,MCO,IAD,1329.0
AUS,ORD,EWR,1330.5
AUS,ORD,EWR,1330.5
CVG,ORD,PHX,1330.5
CVG,ORD,PHX,1330.5
PHX,ORD,CVG,1330.5
PHX,ORD,CVG,1330.5
EWR,ORD,AUS,1330.5
EWR,ORD,AUS,1330.5
BDL,ORD,IAH,1331.25
MSY,ORD,BOS,1331.25
MSY,ORD,BOS,1331.25
CVG,ORD,PHX,1331.25
PHX,ORD,CVG,1331.25
IAH,ORD,BDL,1331.25
BOS,ORD,MSY,1331.25
BOS,ORD,MSY,1331.25
CVG,ORD,PHX,1332.0
PHX,ORD,CVG,1332.0
LAS,ORD,IND,1332.75
IND,ORD,LAS,1332.75
LAS,ORD,IND,1333.5
IND,ORD,LAS,1333.5
AUS,ORD,ORF,1333.5
AUS,ORD,ORF,1333.5
ORF,ORD,AUS,1333.5
ORF,ORD,AUS,1333.5
OKC,DEN,ATL,1334.25
ATL,DEN,OKC,1334.25
DEN,PHX,SEA,1335.0
RSW,ORD,IAD,1335.0
SEA,PHX,DEN,1335.0
IAD,ORD,RSW,1335.0
DEN,PHX,SEA,1335.75
SEA,PHX,DEN,1335.75
SFO,LAX,IAH,1336.5
IAH,LAX,SFO,1336.5
MSP,DEN,SEA,1338.0
AUS,ORD,EWR,1338.0
AUS,ORD,EWR,1338.0
SEA,DEN,MSP,1338.0
EWR,ORD,AUS,1338.0
EWR,ORD,AUS,1338.0
MFE,IAH,EWR,1338.75
BDL,ORD,IAH,1338.75
BDL,ORD,IAH,1338.75
IAH,ORD,BDL,1338.75
IAH,ORD,BDL,1338.75
EWR,IAH,MFE,1338.75
MSP,DEN,SEA,1340.25
SEA,DEN,MSP,1340.25
RSW,ORD,IAD,1340.25
IAD,ORD,RSW,1340.25
DEN,PHX,SEA,1341.75
SFO,SNA,IAH,1341.75
IAH,SNA,SFO,1341.75
RSW,ORD,IAD,1341.75
SEA,PHX,DEN,1341.75
IAD,ORD,RSW,1341.75
DEN,PHX,SEA,1342.5
SEA,PHX,DEN,1342.5
AUS,ORD,LGA,1342.5
AUS,ORD,LGA,1342.5
LGA,ORD,AUS,1342.5
LGA,ORD,AUS,1342.5
AUS,ORD,LGA,1343.25
AUS,ORD,LGA,1343.25
LGA,ORD,AUS,1343.25
LGA,ORD,AUS,1343.25
MSY,ORD,DEN,1346.25
MEM,DEN,SAN,1346.25
MIA,ORD,ROC,1346.25
ROC,ORD,MIA,1346.25
SAN,DEN,MEM,1346.25
DEN,ORD,MSY,1346.25
MSY,ORD,DEN,1347.0
DEN,ORD,MSY,1347.0
MSY,ORD,DEN,1347.75
MIA,ORD,ROC,1347.75
RSW,ORD,CLT,1347.75
ROC,ORD,MIA,1347.75
CLT,ORD,RSW,1347.75
DEN,ORD,MSY,1347.75
MSY,ORD,DEN,1349.25
DEN,ORD,MSY,1349.25
MCO,ORD,EWR,1350.0
MCO,ORD,EWR,1350.0
EWR,ORD,MCO,1350.0
EWR,ORD,MCO,1350.0
MSY,ORD,DEN,1350.0
DEN,ORD,MSY,1350.0
MFE,IAH,EWR,1350.75
AUS,ORD,LGA,1350.75
AUS,ORD,LGA,1350.75
LGA,ORD,AUS,1350.75
LGA,ORD,AUS,1350.75
EWR,IAH,MFE,1350.75
TPA,ORD,EWR,1351.5
TPA,ORD,EWR,1351.5
MIA,ORD,ROC,1351.5
ROC,ORD,MIA,1351.5
EWR,ORD,TPA,1351.5
EWR,ORD,TPA,1351.5
RSW,ORD,ATL,1352.25
ATL,ORD,RSW,1352.25
ORF,ORD,MCO,1353.0
ORF,ORD,MCO,1353.0
MFE,IAH,LGA,1353.0
MIA,ORD,ROC,1353.0
ROC,ORD,MIA,1353.0
MCO,ORD,ORF,1353.0
MCO,ORD,ORF,1353.0
LGA,IAH,MFE,1353.0
ORF,ORD,TPA,1354.5
ORF,ORD,TPA,1354.5
TPA,ORD,ORF,1354.5
TPA,ORD,ORF,1354.5
MSY,ORD,DEN,1355.25
PHX,ORD,CMH,1355.25
CMH,ORD,PHX,1355.25
DEN,ORD,MSY,1355.25
SAN,DEN,ORD,1356.0
ORD,DEN,SAN,1356.0
SAN,DEN,ORD,1356.75
ORD,DEN,SAN,1356.75
BZN,DEN,ATL,1356.75
ATL,DEN,BZN,1356.75
MCO,ORD,EWR,1357.5
MCO,ORD,EWR,1357.5
EWR,ORD,MCO,1357.5
EWR,ORD,MCO,1357.5
SAN,DEN,ORD,1357.5
ORD,DEN,SAN,1357.5
PHX,ORD,CMH,1357.5
CMH,ORD,PHX,1357.5
TPA,ORD,EWR,1359.0
TPA,ORD,EWR,1359.0
SAN,DEN,ORD,1359.0
ORD,DEN,SAN,1359.0
RSW,ORD,DCA,1359.0
EWR,ORD,TPA,1359.0
EWR,ORD,TPA,1359.0
DCA,ORD,RSW,1359.0
SAN,DEN,ORD,1359.75
ORD,DEN,SAN,1359.75
BWI,ORD,RSW,1361.25
RSW,ORD,BWI,1361.25
LGA,ORD,MCO,1362.0
LGA,ORD,MCO,1362.0
MCO,ORD,LGA,1362.0
MCO,ORD,LGA,1362.0
LGA,ORD,MCO,1362.75
LGA,ORD,MCO,1362.75
MCO,ORD,LGA,1362.75
MCO,ORD,LGA,1362.75
TPA,ORD,LGA,1363.5
TPA,ORD,LGA,1363.5
LGA,ORD,TPA,1363.5
LGA,ORD,TPA,1363.5
TPA,ORD,LGA,1364.25
TPA,ORD,LGA,1364.25
LGA,ORD,TPA,1364.25
LGA,ORD,TPA,1364.25
SMF,LAX,IAH,1365.0
SMF,LAX,IAH,1365.0
SAN,DEN,ORD,1365.0
IAH,LAX,SMF,1365.0
IAH,LAX,SMF,1365.0
ORD,DEN,SAN,1365.0
SMF,LAX,IAH,1365.75
IAH,LAX,SMF,1365.75
SMF,LAX,IAH,1366.5
IAH,LAX,SMF,1366.5
DEN,ORD,BOS,1366.5
DEN,ORD,BOS,1366.5
BOS,ORD,DEN,1366.5
BOS,ORD,DEN,1366.5
DEN,ORD,BOS,1367.25
DEN,ORD,BOS,1367.25
BOS,ORD,DEN,1367.25
BOS,ORD,DEN,1367.25
PHX,DEN,CMH,1367.25
CMH,DEN,PHX,1367.25
DEN,ORD,BOS,1368.0
DEN,ORD,BOS,1368.0
AUS,IAH,BOS,1368.0
BOS,ORD,DEN,1368.0
BOS,ORD,DEN,1368.0
BOS,IAH,AUS,1368.0
DEN,ORD,BOS,1369.5
DEN,ORD,BOS,1369.5
BOS,ORD,DEN,1369.5
BOS,ORD,DEN,1369.5
LGA,ORD,MCO,1370.25
LGA,ORD,MCO,1370.25
DEN,ORD,BOS,1370.25
DEN,ORD,BOS,1370.25
BOS,ORD,DEN,1370.25
BOS,ORD,DEN,1370.25
MCO,ORD,LGA,1370.25
MCO,ORD,LGA,1370.25
MEM,DEN,ORD,1371.75
TPA,ORD,LGA,1371.75
TPA,ORD,LGA,1371.75
LGA,ORD,TPA,1371.75
LGA,ORD,TPA,1371.75
ORD,DEN,MEM,1371.75
MEM,DEN,ORD,1372.5
FAR,ORD,MIA,1372.5
ORD,DEN,MEM,1372.5
MIA,ORD,FAR,1372.5
MEM,DEN,ORD,1373.25
FAR,ORD,MIA,1373.25
ORD,DEN,MEM,1373.25
MIA,ORD,FAR,1373.25
PHX,DEN,CMH,1374.0
CMH,DEN,PHX,1374.0
FAR,ORD,MIA,1374.0
MIA,ORD,FAR,1374.0
MEM,DEN,ORD,1374.75
SAN,DEN,SMF,1374.75
BHM,IAH,SLC,1374.75
SMF,DEN,SAN,1374.75
SLC,IAH,BHM,1374.75
FAR,ORD,MIA,1374.75
ORD,DEN,MEM,1374.75
MIA,ORD,FAR,1374.75
ORD,LAS,LAX,1375.5
LAX,LAS,ORD,1375.5
MEM,DEN,ORD,1375.5
DEN,ORD,BOS,1375.5
DEN,ORD,BOS,1375.5
BOS,ORD,DEN,1375.5
BOS,ORD,DEN,1375.5
BHM,IAH,SLC,1375.5
BHM,IAH,SLC,1375.5
BHM,IAH,SLC,1375.5
SLC,IAH,BHM,1375.5
SLC,IAH,BHM,1375.5
SLC,IAH,BHM,1375.5
ORD,DEN,MEM,1375.5
ORD,LAS,LAX,1376.25
LAX,LAS,ORD,1376.25
MSY,ORD,IAH,1377.0
ORF,IAH,BHM,1377.0
BHM,IAH,ORF,1377.0
IAH,ORD,MSY,1377.0
ORF,IAH,BHM,1377.75
ORF,IAH,BHM,1377.75
ORF,IAH,BHM,1377.75
BHM,IAH,ORF,1377.75
BHM,IAH,ORF,1377.75
BHM,IAH,ORF,1377.75
BHM,IAH,IAD,1378.5
IAD,IAH,BHM,1378.5
BHM,IAH,IAD,1379.25
BHM,IAH,IAD,1379.25
BHM,IAH,IAD,1379.25
IAD,IAH,BHM,1379.25
IAD,IAH,BHM,1379.25
IAD,IAH,BHM,1379.25
AUS,ORD,BDL,1380.0
AUS,ORD,BDL,1380.0
BDL,ORD,AUS,1380.0
BDL,ORD,AUS,1380.0
MEM,DEN,ORD,1380.75
ORD,DEN,MEM,1380.75
RSW,ORD,RIC,1381.5
RIC,ORD,RSW,1381.5
AUS,IAH,SFO,1383.0
SFO,IAH,AUS,1383.0
IAD,MCO,ORD,1383.75
IAD,MCO,ORD,1383.75
PHX,ORD,MSP,1383.75
PHX,ORD,MSP,1383.75
ORD,MCO,IAD,1383.75
ORD,MCO,IAD,1383.75
TUL,IAH,SNA,1383.75
MSP,ORD,PHX,1383.75
MSP,ORD,PHX,1383.75
SNA,IAH,TUL,1383.75
MSY,ORD,IAH,1384.5
MSY,ORD,IAH,1384.5
IAD,MCO,ORD,1384.5
IAD,MCO,ORD,1384.5
ORD,MCO,IAD,1384.5
ORD,MCO,IAD,1384.5
IAH,ORD,MSY,1384.5
IAH,ORD,MSY,1384.5
PHX,ORD,MSP,1385.25
MSP,ORD,PHX,1385.25
ORD,IAH,MCO,1388.25
MCO,IAH,ORD,1388.25
CMH,DEN,LAS,1388.25
LAS,DEN,CMH,1388.25
ORD,IAH,MCO,1389.0
MCO,IAH,ORD,1389.0
MEM,DEN,SMF,1390.5
SBN,ATL,DEN,1390.5
DEN,ATL,SBN,1390.5
SMF,DEN,MEM,1390.5
SBN,ATL,DEN,1392.75
DEN,ATL,SBN,1392.75
MIA,ORD,IAD,1393.5
IAD,ORD,MIA,1393.5
ORD,EWR,FLL,1394.25
FLL,EWR,ORD,1394.25
SBN,ATL,DEN,1394.25
DEN,ATL,SBN,1394.25
MIA,ORD,IAD,1395.0
IAD,ORD,MIA,1395.0
ORD,IAD,IAH,1395.75
ORD,IAH,MCO,1395.75
ORD,IAH,MCO,1395.75
IAH,IAD,ORD,1395.75
MCO,IAH,ORD,1395.75
MCO,IAH,ORD,1395.75
AUS,IAH,SFO,1395.75
SFO,IAH,AUS,1395.75
LAX,SLC,IAH,1396.5
ORD,IAH,MCO,1396.5
ORD,IAH,MCO,1396.5
IAH,SLC,LAX,1396.5
MCO,IAH,ORD,1396.5
MCO,IAH,ORD,1396.5
BOS,ORD,IAH,1397.25
BOS,ORD,IAH,1397.25
LAX,SLC,IAH,1397.25
LAX,SLC,IAH,1397.25
IAH,SLC,LAX,1397.25
IAH,SLC,LAX,1397.25
IAH,ORD,BOS,1397.25
IAH,ORD,BOS,1397.25
MIA,ORD,IAD,1398.75
CVG,ORD,LAS,1398.75
CVG,ORD,LAS,1398.75
LAS,ORD,CVG,1398.75
LAS,ORD,CVG,1398.75
IAD,ORD,MIA,1398.75
LAX,SLC,IAH,1399.5
BDL,ORD,MCO,1399.5
BDL,ORD,MCO,1399.5
IAH,SLC,LAX,1399.5
CVG,ORD,LAS,1399.5
CVG,ORD,LAS,1399.5
CVG,ORD,LAS,1399.5
LAS,ORD,CVG,1399.5
LAS,ORD,CVG,1399.5
LAS,ORD,CVG,1399.5
MCO,ORD,BDL,1399.5
MCO,ORD,BDL,1399.5
SMF,DEN,ORD,1400.25
MIA,ORD,IAD,1400.25
MIA,ORD,IAD,1400.25
ORD,DEN,SMF,1400.25
CVG,ORD,LAS,1400.25
CVG,ORD,LAS,1400.25
LAS,ORD,CVG,1400.25
LAS,ORD,CVG,1400.25
IAD,ORD,MIA,1400.25
IAD,ORD,MIA,1400.25
IAH,MCO,EWR,1401.0
EWR,MCO,IAH,1401.0
ORD,IAD,IAH,1401.0
IAH,IAD,ORD,1401.0
SMF,DEN,ORD,1401.0
ORD,DEN,SMF,1401.0
CMH,DEN,DFW,1401.0
CVG,ORD,LAS,1401.0
DFW,DEN,CMH,1401.0
LAS,ORD,CVG,1401.0
BDL,ORD,TPA,1401.0
BDL,ORD,TPA,1401.0
TPA,ORD,BDL,1401.0
TPA,ORD,BDL,1401.0
IAH,MCO,EWR,1401.75
EWR,MCO,IAH,1401.75
ORD,EWR,FLL,1401.75
FLL,EWR,ORD,1401.75
SMF,DEN,ORD,1401.75
MIA,ORD,IAD,1401.75
ORD,DEN,SMF,1401.75
IAD,ORD,MIA,1401.75
ORD,IAD,IAH,1402.5
IAH,IAD,ORD,1402.5
SMF,DEN,ORD,1403.25
ORD,DEN,SMF,1403.25
SMF,DEN,ORD,1404.0
ORD,DEN,SMF,1404.0
BOS,ORD,IAH,1404.75
BOS,ORD,IAH,1404.75
BOS,ORD,IAH,1404.75
BOS,ORD,IAH,1404.75
IAH,ORD,BOS,1404.75
IAH,ORD,BOS,1404.75
IAH,ORD,BOS,1404.75
IAH,ORD,BOS,1404.75
SJC,DEN,SAN,1406.25
SAN,DEN,SJC,1406.25
MIA,ORD,CLT,1406.25
BWI,IAH,BHM,1406.25
CLT,ORD,MIA,1406.25
BHM,IAH,BWI,1406.25
TUL,IAH,LAX,1407.0
BWI,IAH,BHM,1407.0
BWI,IAH,BHM,1407.0
BWI,IAH,BHM,1407.0
BHM,IAH,BWI,1407.0
BHM,IAH,BWI,1407.0
BHM,IAH,BWI,1407.0
LAX,IAH,TUL,1407.0
BOS,IAH,SAT,1407.75
SAT,IAH,BOS,1407.75
MIA,ORD,CLT,1407.75
CLT,ORD,MIA,1407.75
SJC,DEN,SAN,1408.5
SJC,DEN,SAN,1408.5
SAN,DEN,SJC,1408.5
SAN,DEN,SJC,1408.5
SMF,DEN,ORD,1409.25
ORD,DEN,SMF,1409.25
MIA,ORD,ATL,1410.75
ATL,ORD,MIA,1410.75
DEN,ORD,IAH,1412.25
IAH,ORD,DEN,1412.25
MIA,ORD,ATL,1412.25
ATL,ORD,MIA,1412.25
DEN,ORD,IAH,1413.0
IAH,ORD,DEN,1413.0
DEN,ORD,IAH,1413.75
IAH,ORD,DEN,1413.75
DEN,ORD,IAH,1415.25
PBI,IAH,MCO,1415.25
IAH,ORD,DEN,1415.25
PHX,DEN,ATL,1415.25
ATL,DEN,PHX,1415.25
MCO,IAH,PBI,1415.25
DEN,ORD,IAH,1416.0
PBI,IAH,MCO,1416.0
CRP,IAH,BOS,1416.0
CRP,IAH,BOS,1416.0
CRP,IAH,BOS,1416.0
CRP,IAH,BOS,1416.0
CRP,IAH,BOS,1416.0
CRP,IAH,BOS,1416.0
CRP,IAH,BOS,1416.0
IAH,ORD,DEN,1416.0
MCO,IAH,PBI,1416.0
BOS,IAH,CRP,1416.0
BOS,IAH,CRP,1416.0
BOS,IAH,CRP,1416.0
BOS,IAH,CRP,1416.0
BOS,IAH,CRP,1416.0
BOS,IAH,CRP,1416.0
BOS,IAH,CRP,1416.0
DFW,SFO,LAX,1416.75
CRP,IAH,BOS,1416.75
LAX,SFO,DFW,1416.75
BOS,IAH,CRP,1416.75
DFW,SFO,LAX,1417.5
DFW,SFO,LAX,1417.5
CRP,IAH,BOS,1417.5
LAX,SFO,DFW,1417.5
LAX,SFO,DFW,1417.5
MIA,ORD,DCA,1417.5
DCA,ORD,MIA,1417.5
BOS,IAH,CRP,1417.5
SAN,DEN,SFO,1418.25
SFO,DEN,SAN,1418.25
MIA,ORD,DCA,1419.0
DCA,ORD,MIA,1419.0
DEN,ORD,IAH,1419.75
DEN,ORD,IAH,1419.75
FLL,IAH,MCO,1419.75
MCO,IAH,FLL,1419.75
IAH,ORD,DEN,1419.75
IAH,ORD,DEN,1419.75
BWI,ORD,MIA,1419.75
MIA,ORD,BWI,1419.75
DEN,ORD,IAH,1420.5
DEN,ORD,IAH,1420.5
FLL,IAH,MCO,1420.5
MCO,IAH,FLL,1420.5
SAN,DEN,SFO,1420.5
IAH,ORD,DEN,1420.5
IAH,ORD,DEN,1420.5
SFO,DEN,SAN,1420.5
DEN,ORD,IAH,1421.25
DEN,ORD,IAH,1421.25
DEN,ORD,IAH,1421.25
IAH,ORD,DEN,1421.25
IAH,ORD,DEN,1421.25
IAH,ORD,DEN,1421.25
BWI,ORD,MIA,1421.25
MIA,ORD,BWI,1421.25
PHX,DEN,ATL,1422.0
MEM,DEN,SJC,1422.0
ATL,DEN,PHX,1422.0
SJC,DEN,MEM,1422.0
DEN,ORD,IAH,1422.75
DEN,ORD,IAH,1422.75
SFO,IAH,SAT,1422.75
DEN,ATL,ORD,1422.75
SAT,IAH,SFO,1422.75
SAN,DEN,SFO,1422.75
SAN,DEN,SFO,1422.75
IAH,ORD,DEN,1422.75
IAH,ORD,DEN,1422.75
ORD,ATL,DEN,1422.75
SFO,DEN,SAN,1422.75
SFO,DEN,SAN,1422.75
DEN,ORD,IAH,1423.5
DEN,ORD,IAH,1423.5
RNO,SFO,IAH,1423.5
SAN,DEN,SFO,1423.5
SAN,DEN,SFO,1423.5
IAH,ORD,DEN,1423.5
IAH,ORD,DEN,1423.5
SFO,DEN,SAN,1423.5
SFO,DEN,SAN,1423.5
CMH,ORD,LAS,1423.5
LAS,ORD,CMH,1423.5
IAH,SFO,RNO,1423.5
TUS,LAX,IAH,1424.25
TUS,LAX,IAH,1424.25
CMH,ORD,LAS,1424.25
LAS,ORD,CMH,1424.25
MEM,DEN,SJC,1424.25
MEM,DEN,SJC,1424.25
IAH,LAX,TUS,1424.25
IAH,LAX,TUS,1424.25
SJC,DEN,MEM,1424.25
SJC,DEN,MEM,1424.25
SAN,ORD,MSN,1425.0
MSN,ORD,SAN,1425.0
TUL,IAH,EWR,1425.75
CMH,ORD,LAS,1425.75
LAS,ORD,CMH,1425.75
MSY,ORD,AUS,1425.75
MSY,ORD,AUS,1425.75
AUS,ORD,MSY,1425.75
AUS,ORD,MSY,1425.75
EWR,IAH,TUL,1425.75
TUS,LAX,IAH,1426.5
TUS,LAX,IAH,1426.5
CMH,ORD,LAS,1426.5
LAS,ORD,CMH,1426.5
IAH,LAX,TUS,1426.5
IAH,LAX,TUS,1426.5
SAN,ORD,MSN,1427.25
MSN,ORD,SAN,1427.25
DEN,ORD,IAH,1428.75
DEN,ORD,IAH,1428.75
IAD,TPA,ORD,1428.75
IAD,TPA,ORD,1428.75
ORD,TPA,IAD,1428.75
ORD,TPA,IAD,1428.75
IAH,ORD,DEN,1428.75
IAH,ORD,DEN,1428.75
MSN,ORD,SEA,1431.0
CRP,IAH,SFO,1431.0
CRP,IAH,SFO,1431.0
CRP,IAH,SFO,1431.0
CRP,IAH,SFO,1431.0
CRP,IAH,SFO,1431.0
CRP,IAH,SFO,1431.0
CRP,IAH,SFO,1431.0
SEA,ORD,MSN,1431.0
SFO,IAH,CRP,1431.0
